pl_orbsmax,pl_orbincl,pl_eqt,pl_angsep,contrast
1.3574783087329014e-06,0.0,0.0,4.86,0.0
1.783144721257004e-05,120.162,0.0,63.9,0.0
1.1819757559610049e-05,171.631,0.0,63.1,0.0
5.866245548452895e-07,0.0,0.0,2.32,0.0
2.1816615676064485e-05,0.0,0.0,86.4,0.0
2.4240684084516093e-07,0.0,1260.0,1.72,0.0018002310932385343
2.5695125129587058e-05,29.0,0.0,175.0,0.0
5.0032771950441215e-06,0.0,0.0,12.1,0.0
4.072434926198704e-05,0.0,0.0,98.3,0.0
5.774130948931734e-06,0.0,0.0,15.3,0.0
2.4240684084516093e-07,0.0,0.0,0.821,0.0
5.2893172672414116e-06,0.0,0.0,5.93,0.0
2.9088820901419314e-07,0.0,0.0,1.31,0.0
3.5391398763393495e-07,87.79,1129.0,0.734,0.001247800743047141
4.363323135212897e-06,0.0,0.0,8.71,0.0
2.9088820901419314e-07,0.0,826.0,3.53,0.0006716022317821821
5.497787150368251e-07,0.0,584.0,6.67,0.00017535057813885345
7.519460203016891e-07,0.0,499.0,9.13,9.346693387311366e-05
1.4447447714371593e-05,0.0,0.0,60.9,0.0
2.2131744569163193e-06,89.29,405.0,6.87,2.813251198439578e-05
8.052755252876247e-08,82.1,2463.0,0.151,0.029185296224018067
1.408383745310385e-05,98.559,203.0,34.0,1.4629361725724767e-06
3.13286601108286e-05,141.312,0.0,187.0,0.0
4.8238961328187025e-05,22.331,0.0,162.0,0.0
9.434474245693663e-06,108.0,0.0,56.5,0.0
3.141592657353286e-06,0.0,0.0,7.56,0.0
1.5674026329048106e-05,95.594,0.0,12.0,0.0
1.1271918099299985e-05,0.0,0.0,8.64,0.0
7.660056170707086e-06,0.0,0.0,12.4,0.0
5.735636742605522e-06,90.0,0.0,42.9,0.0
3.6043473165266983e-06,90.0,0.0,26.9,0.0
2.5840569234094156e-06,0.0,0.0,17.4,0.0
1.9683435476627067e-07,0.0,0.0,0.993,0.0
3.878509453522575e-05,0.0,0.0,196.0,0.0
1.1877935201412887e-05,0.0,0.0,44.2,0.0
6.65649184960812e-06,0.0,0.0,41.0,0.0
3.684583980846446e-06,0.0,0.0,17.0,0.0
7.731323781915563e-05,29.821,0.0,395.0,0.0
1.6774553386485137e-07,0.0,0.0,0.333,0.0
1.3235413510145787e-05,0.0,176.0,59.8,8.120281680219083e-07
2.3755870402825774e-07,86.45,1311.0,1.07,0.0024999492362802007
1.3395402025103593e-05,93.591,0.0,40.7,0.0
1.4398966346202561e-05,95.45,0.0,78.4,0.0
1.3186932141976756e-05,0.0,0.0,13.0,0.0
5.672320075776766e-07,0.0,0.0,1.59,0.0
1.9659194792542552e-05,25.446,0.0,222.0,0.0
6.736486107087022e-05,169.626,0.0,387.0,0.0
2.3222575352966416e-07,15.0,0.0,0.651,0.0
2.811919353803867e-06,89.9,460.0,17.4,3.794411616254042e-05
1.5853407391273526e-05,72.0,0.0,102.0,0.0
5.168113846818831e-07,87.21,1089.0,0.805,0.0014548575047568994
4.4457414611002514e-06,0.0,0.0,23.7,0.0
2.3081979385276225e-05,49.5,0.0,83.1,0.0
1.2120342042258048e-06,0.0,0.0,11.4,0.0
1.0665900997187082e-05,0.0,0.0,27.0,0.0
4.702692712396122e-06,0.0,0.0,28.0,0.0
5.0905436577483794e-05,0.0,0.0,303.0,0.0
2.312561261662835e-06,0.0,0.0,16.7,0.0
1.6968478859161268e-07,0.0,0.0,0.623,0.0
5.40761180557385e-05,14.636,0.0,199.0,0.0
3.665191433578833e-07,0.0,0.0,1.74,0.0
5.429913234931605e-07,0.0,0.0,2.58,0.0
1.2435470935356756e-06,0.0,0.0,5.92,0.0
9.992009979637533e-08,86.21,1842.0,0.25,0.009449232975881343
2.2912294596684615e-07,86.31,1212.0,0.574,0.0017711222246348482
9.162978583947083e-07,0.0,0.0,3.75,0.0
3.1706814782547053e-06,0.0,0.0,13.0,0.0
1.6871516122823203e-05,0.0,0.0,60.2,0.0
1.3283894878314821e-05,0.0,0.0,27.9,0.0
0.0002700412207015093,0.0,1000.0,646.0,0.00025896071991891623
6.593466070988378e-06,0.0,0.0,9.93,0.0
1.614429560028772e-05,0.0,0.0,24.3,0.0
6.20561512563612e-06,0.0,0.0,1.89,0.0
1.2702118460286434e-06,89.57,385.0,7.08,2.9773184581148154e-05
1.534920116231559e-05,86.497,156.0,36.1,5.524678112448151e-07
1.4253522241695463e-05,0.0,0.0,518.0,0.0
2.496790460705158e-05,0.0,0.0,71.3,0.0
5.381431866762574e-06,0.0,0.0,7.92,0.0
6.884354280002571e-06,0.0,0.0,2.42,0.0
6.457718240115088e-06,0.0,0.0,15.6,0.0
3.7670023067338015e-07,0.0,0.0,3.06,0.0
6.835872911833538e-07,0.0,0.0,5.55,0.0
2.0556100103669647e-06,0.0,0.0,16.7,0.0
6.011689652959991e-06,0.0,0.0,3.13,0.0
3.357334745705479e-05,14.561,0.0,214.0,0.0
0.0006302577861974184,40.0,0.0,707.0,0.0
3.902750137607091e-07,89.05,751.0,3.73,0.0004310643625605823
6.108652389298056e-06,0.0,0.0,11.1,0.0
3.052871753603957e-05,78.838,0.0,149.0,0.0
9.0369270267076e-06,0.0,0.0,57.4,0.0
5.381431866762574e-06,0.0,0.0,20.3,0.0
5.235987762255477e-06,0.0,0.0,9.72,0.0
5.817764180283863e-07,0.0,0.0,6.59,0.0
0.0,0.0,0.0,0.0,0.0
9.599310897468373e-06,0.0,0.0,13.5,0.0
0.0,0.0,0.0,0.0,0.0
3.926990821691608e-06,0.0,0.0,10.3,0.0
1.1780972465074822e-06,0.0,0.0,10.3,0.0
3.4906585081703173e-06,0.0,0.0,6.85,0.0
5.4977871503682496e-06,0.0,0.0,19.2,0.0
3.422784592733672e-06,0.0,0.0,10.6,0.0
3.3447295899815303e-07,88.23,721.0,1.49,0.00045746026979073476
5.080362570432882e-07,89.24,585.0,2.27,0.0001982603128822844
1.3768708560005141e-05,0.0,0.0,27.9,0.0
3.8397243589873495e-07,88.91,753.0,1.27,0.0004951109368363637
1.2120342042258048e-06,0.0,0.0,10.7,0.0
3.37430322456464e-07,0.0,0.0,1.38,0.0
2.661627112479867e-06,0.0,0.0,10.9,0.0
9.405385424792245e-06,0.0,0.0,38.4,0.0
1.1344640151553532e-06,0.0,0.0,5.81,0.0
8.241832588735472e-05,95.3,1300.0,392.0,0.0014560663655400802
2.1903882138768742e-07,86.3,1123.0,0.663,0.0020324728688104524
3.262796077775866e-07,88.9,920.0,0.987,0.0009154972441277187
2.3852833139163835e-06,0.0,0.0,21.5,0.0
1.0520456892679986e-06,0.0,0.0,6.54,0.0
7.707567911512738e-05,43.698,0.0,317.0,0.0
1.241123025127224e-06,0.0,0.0,14.4,0.0
1.8447160588316748e-05,0.0,0.0,214.0,0.0
0.00010714382365356114,84.0,0.0,333.0,0.0
0.0,88.8,912.0,0.0,0.00046040802825248156
0.0,87.5,697.0,0.0,0.0001570705075167988
0.0,89.93,0.0,0.0,0.0
0.0,89.91,0.0,0.0,0.0
0.0,89.98,0.0,0.0,0.0
8.532720797749664e-07,0.0,0.0,8.34,0.0
5.429913234931605e-07,0.0,0.0,10.6,0.0
4.314841767043865e-06,0.0,0.0,17.2,0.0
3.733065349015479e-05,0.0,0.0,149.0,0.0
3.054326194649028e-07,0.0,0.0,3.37,0.0
4.799655448734187e-07,0.0,0.0,5.29,0.0
1.9392547267612876e-05,116.0,0.0,101.0,0.0
2.4541268567164094e-05,135.022,0.0,199.0,0.0
2.2059022516909646e-05,85.093,0.0,37.2,0.0
3.3936957718322535e-07,0.0,0.0,2.71,0.0
8.629683534087729e-07,0.0,0.0,6.88,0.0
4.896618185072251e-06,0.0,0.0,39.1,0.0
8.241832588735472e-07,0.0,0.0,5.33,0.0
2.7391973015503184e-06,0.0,0.0,3.61,0.0
8.639379807721536e-08,77.18,1411.0,0.288,0.00893012037084079
8.581202165918697e-07,0.0,0.0,2.86,0.0
1.5320112341414172e-06,0.0,0.0,5.11,0.0
0.00044602858715509614,0.0,1500.0,845.0,0.0008290027594665748
1.3545694266427593e-05,88.973,0.0,18.6,0.0
3.873661316705672e-06,13.0,0.0,22.5,0.0
3.626406339043608e-07,89.88,1175.0,0.588,0.001837756650139576
5.953512011157154e-07,89.2,917.0,0.965,0.0006817323128161007
2.3304993678853775e-05,82.107,0.0,41.4,0.0
2.3368019457473515e-06,0.0,0.0,7.52,0.0
2.9243961279560215e-05,89.863,0.0,94.1,0.0
1.9344065899443844e-05,96.0,0.0,166.0,0.0
1.6241258336625784e-06,0.0,0.0,10.4,0.0
1.018108731549676e-05,0.0,0.0,26.7,0.0
9.793236370144502e-06,0.0,0.0,24.7,0.0
0.016090966095301782,0.0,2507.0,22000.0,0.001139189223718236
0.003587621244508382,0.0,2700.0,5410.0,0.004372178259058726
0.0016726072018316105,0.0,2450.0,2370.0,0.005043053519845914
1.7453292540851586e-06,0.0,0.0,24.8,0.0
4.5087672397199937e-07,0.0,795.0,0.915,0.00040099741701424794
6.738910175495475e-07,0.0,651.0,1.37,0.00018030053475842704
1.8078702190232103e-05,90.904,0.0,24.0,0.0
1.5029224132399977e-07,0.0,0.0,1.05,0.0
6.593466070988378e-06,0.0,0.0,14.5,0.0
2.9088820901419314e-07,0.0,0.0,1.31,0.0
3.8154836749028335e-07,87.14,1060.0,1.34,0.0009800002414606698
7.290143331577371e-05,110.998,0.0,431.0,0.0
7.029798384509667e-07,0.0,641.0,2.15,0.0001657852235087903
1.304148803746966e-06,0.0,470.0,3.98,4.791871162450367e-05
4.411804503381929e-07,0.0,702.0,1.38,0.00032809387104245144
6.011689652959991e-07,0.0,642.0,1.88,0.00022950374748963672
1.2076708810905919e-05,86.083,0.0,24.4,0.0
8.193351220566439e-05,148.0,0.0,422.0,0.0
6.86980986955186e-07,0.0,234.0,22.7,2.389134392703575e-05
0.003747609759466188,0.0,0.0,42700.0,0.0
9.841717738313535e-05,0.0,1200.0,597.0,0.000978420573639519
8.726646270425794e-05,80.3,171.0,572.0,7.58700688365665e-07
4.4602858715509615e-06,87.0,0.0,53.1,0.0
2.327105672113545e-07,85.5,1572.0,1.5,0.004130125432343499
3.26764421459277e-07,86.23,1326.0,2.11,0.0020908706717172217
4.979036510959606e-07,87.43,1075.0,3.21,0.0009032062447250388
0.0003296733035494189,30.27,1200.0,1650.0,0.0007696447506071381
0.0001842291990423223,29.43,1200.0,921.0,0.0007696447506071381
0.00011635528360567725,38.63,1300.0,582.0,0.0010600802335113074
7.950944379721278e-05,25.0,1150.0,398.0,0.0005832630741168982
2.1089395153529e-07,0.0,0.0,1.16,0.0
1.7453292540851586e-05,90.0,0.0,18.7,0.0
2.6179938811277383e-05,90.0,0.0,28.1,0.0
9.880502832848759e-06,0.0,0.0,2.37,0.0
0.0021089395153529003,0.0,2601.0,3190.0,inf
6.64194743915741e-07,89.504,703.0,0.503,0.0002448364296891179
1.4592891818878687e-07,81.27,1841.0,0.159,0.009196185397955454
5.449305782199218e-07,89.26,618.0,0.597,0.00024752761155366707
0.0,89.0,0.0,0.0,0.0
1.173249109690579e-07,88.75,798.0,0.128,0.0021358939973485183
4.038497968480381e-07,88.865,928.0,0.421,0.0007350349117282469
2.3028649880290288e-07,82.361,1649.0,0.0693,0.005479052811563606
2.81676749062077e-07,86.135,1360.0,0.122,0.003481078071621389
1.0942244795750566e-06,0.0,734.0,0.685,0.0003331389553303264
4.948493249013116e-07,89.35,638.0,0.876,0.0002629855045890337
2.739197301550319e-07,86.43,1309.0,0.282,0.002639676049382716
5.608809483475334e-07,0.0,0.0,0.577,0.0
3.1125038364518663e-07,86.21,1098.0,0.101,0.0014162621077302758
4.571793018339735e-07,89.21,701.0,0.198,0.00041210858405511146
6.932835648171602e-07,88.82,619.0,0.346,0.00014335666234615923
2.327105672113545e-07,89.09,0.0,0.972,0.0
9.162978583947083e-08,88.36,868.0,0.186,0.0027863206035215835
2.385283313916384e-07,89.49,537.0,0.484,0.0004081777510033329
1.1877935201412886e-06,89.5,0.0,0.762,0.0
3.3839994981984466e-07,89.4,666.0,0.191,0.0003897476901267548
3.8397243589873495e-07,87.6,1026.0,0.243,0.0010706426857585835
3.7815467171845105e-07,89.57,0.0,0.269,0.0
3.049478057832125e-07,89.027,738.0,0.371,0.0006131038967755712
1.8083550327049006e-07,86.39,769.0,0.518,0.0013538206501323173
7.994577611073407e-07,89.79,338.0,1.02,4.923712032042318e-05
2.3755870402825774e-07,89.03,442.0,0.349,0.0002349720538253094
5.866245548452895e-07,89.72,0.0,0.975,0.0
3.1803777518885117e-07,89.4,601.0,0.637,0.0003680775143878895
1.9925842317472227e-07,87.22,809.0,0.0579,0.0009777542060198153
2.7149566174658024e-07,87.4,0.0,0.488,0.0
2.763437985634835e-07,89.21,0.0,2.05,0.0
1.0248961230933404e-06,0.0,511.0,0.617,6.468354610309633e-05
1.55140378140903e-07,86.53,0.0,0.271,0.0
4.5378560606214126e-08,85.0,2223.0,0.0614,0.03553677453519922
4.4408933242833483e-07,77.46,1586.0,0.15,0.011530052515091501
1.5484948993188883e-07,87.6,0.0,0.425,0.0
2.1045761922176872e-07,88.21,0.0,0.577,0.0
3.62980003481544e-07,89.4,734.0,0.996,0.0016264275211533806
6.525592155551732e-07,89.164,296.0,1.79,4.3014741672115086e-05
3.4276327295505754e-07,89.2,610.0,1.19,0.00033765196768785244
5.745042128030314e-07,89.7,470.0,2.0,0.00011899846974546563
7.45643442439715e-07,89.4,420.0,2.6,7.588345679012346e-05
2.8119193538038667e-08,93.1,1471.0,0.0587,0.025064144669611692
1.6410943125217394e-07,87.2,1157.0,0.167,0.0021770773648527417
2.162753834020526e-07,88.1,1012.0,0.22,0.0012742729868708519
2.857007026201067e-07,89.0,888.0,0.291,0.0007554266289900831
3.7912429908183175e-07,88.6,757.0,0.386,0.0003989550296713945
5.064848532618792e-07,88.8,653.0,0.516,0.00022089869578313542
1.1203559370181649e-06,89.4,445.0,1.14,4.764095630520512e-05
8.707253723158181e-07,89.557,524.0,1.17,9.06625656892907e-05
3.0397817841983184e-07,88.19,488.0,0.172,0.0002751571908081209
3.296733035494189e-07,88.3,962.0,0.195,0.0008802531306839977
3.6215582022267044e-08,86.3,2103.0,0.121,0.04484275541458968
3.3112774459448986e-07,87.2,695.0,1.1,0.0005349022418418663
1.2023379305919983e-07,88.93,534.0,0.313,0.0006193417202249147
1.5853407391273526e-07,87.54,0.0,0.412,0.0
7.708537538876118e-08,89.9,0.0,0.176,0.0
2.2010541148740614e-07,0.0,0.0,0.365,0.0
2.9864522792123826e-07,0.0,0.0,0.495,0.0
3.7524578962830913e-07,0.0,0.0,0.622,0.0
4.0239535580296716e-07,0.0,0.0,0.671,0.0
4.411804503381929e-07,0.0,676.0,0.184,0.00030128584291811377
3.52459546588864e-07,0.0,0.0,0.709,0.0
1.8083550327049006e-07,0.0,566.0,0.537,0.0005505641816284362
8.319402777805923e-07,0.0,337.0,1.58,4.8225308641975306e-05
2.976756005578577e-07,0.0,497.0,0.429,0.0002791516366153113
1.9634954108458038e-07,0.0,715.0,0.313,0.000927599084618283
3.282188625043479e-07,0.0,552.0,0.523,0.0003295281006097678
2.724652891099609e-07,88.3,708.0,0.772,0.0007643819134087347
4.5863374287904454e-07,88.96,583.0,1.3,0.0003514403239874209
9.390841014341536e-07,89.61,381.0,2.66,6.410284050897625e-05
7.223723857185797e-08,89.8,1347.0,0.0992,0.008320146015068445
0.0,89.7,0.0,0.0,0.0
4.300297356593155e-07,88.405,794.0,0.45,0.0004333950617001686
3.015541100113802e-07,0.0,948.0,0.315,0.0008807148072753731
4.91116259552296e-07,89.065,684.0,0.592,0.0002527117509307804
3.233707256874447e-07,87.97,658.0,0.199,0.00037072969670881833
5.958360147974056e-07,87.83,485.0,0.367,0.00010942605837858318
0.0,88.254,0.0,0.0,0.0
0.0,87.251,0.0,0.0,0.0
3.854268769438059e-07,88.761,631.0,0.639,0.0002884153008121413
0.0,88.253,0.0,0.0,0.0
0.0,87.89,0.0,0.0,0.0
0.0,87.083,0.0,0.0,0.0
0.0,87.054,0.0,0.0,0.0
0.0,89.002,629.0,0.0,0.00021657460893852529
4.1597013889029617e-07,87.429,1140.0,0.18,0.0013385492849062595
4.411804503381929e-07,88.6,1174.0,1.12,0.0014550753240320223
0.0,89.4,766.0,0.0,0.0003755015494297305
0.0,87.837,0.0,0.0,0.0
5.76928281211483e-07,89.08,487.0,0.951,0.00016150309803242082
0.0,87.989,0.0,0.0,0.0
0.0,88.668,0.0,0.0,0.0
0.0,85.048,0.0,0.0,0.0
0.0,88.914,0.0,0.0,0.0
0.0,89.497,0.0,0.0,0.0
0.0,87.826,0.0,0.0,0.0
6.108652389298056e-07,89.95,455.0,1.26,0.0001088064781151042
0.0,87.494,0.0,0.0,0.0
0.0,88.063,0.0,0.0,0.0
0.0,87.22,0.0,0.0,0.0
0.0,88.611,840.0,0.0,0.0005343034947641667
0.0,88.755,0.0,0.0,0.0
6.9279875113547e-07,89.579,284.0,3.76,4.554868486370354e-05
2.9088820901419314e-07,0.0,363.0,1.58,0.00012157071808808604
3.558532423606963e-07,88.9,802.0,0.36,0.0005219495056015135
3.422784592733672e-07,88.616,962.0,0.196,0.0008659010540742546
2.550119965691093e-07,89.4,969.0,0.34,0.0012340505099520053
0.0,90.1,0.0,0.0,0.0
4.5184635133538e-07,90.5,787.0,0.283,0.00042475921022208895
7.403104919411215e-07,89.9,615.0,0.464,0.00015839604675901275
8.169110536481924e-07,89.466,533.0,2.23,0.00010664165244605597
0.0,88.932,809.0,0.0,0.0003816629446228246
0.0,89.003,477.0,0.0,4.6127447833436046e-05
0.0,89.524,0.0,0.0,0.0
7.950944379721279e-08,89.7,1815.0,0.0496,0.012409369163509936
1.9004696322260617e-07,90.4,1173.0,0.118,0.0021648870145685134
3.4906585081703175e-07,90.3,865.0,0.218,0.0006401881291288095
5.36203931949496e-07,90.1,698.0,0.334,0.00027143439421606607
1.4011115400850303e-07,83.928,1692.0,0.0647,0.006421972055899635
3.8057874012690265e-07,88.098,1026.0,0.176,0.0008682732468071249
1.750177390902062e-07,88.113,1197.0,0.149,0.0022127636340984512
3.296733035494189e-07,88.183,872.0,0.281,0.0006231955785897008
3.5876212445083815e-07,91.5,854.0,0.255,0.0006630282024863847
4.707540849213026e-07,91.1,745.0,0.335,0.0003839950359658767
1.6677590650147073e-07,90.8,1252.0,0.119,0.0030627943314207734
0.0,88.357,0.0,0.0,0.0
0.0,88.977,0.0,0.0,0.0
0.0,87.051,0.0,0.0,0.0
2.3755870402825774e-07,88.392,939.0,0.221,0.0010454780017533768
5.740193991213412e-07,89.193,739.0,0.287,0.0002604842675569057
0.0,89.065,0.0,0.0,0.0
5.856549274819088e-07,89.041,720.0,0.383,0.00025227434629482623
0.0,88.537,0.0,0.0,0.0
0.0,88.274,0.0,0.0,0.0
3.907598274423995e-07,88.509,848.0,0.325,0.0005013841012236998
0.0,88.904,716.0,0.0,0.000355905347865847
0.0,86.494,1230.0,0.0,0.0030995801454291147
0.0,89.86,943.0,0.0,0.0010708513672555912
1.8519882640570294e-07,88.8,913.0,0.355,0.0017080905497052783
3.2094665727899303e-07,87.7,694.0,0.616,0.0005702504827031675
0.0,87.968,0.0,0.0,0.0
0.0,84.414,0.0,0.0,0.0
0.0,89.272,0.0,0.0,0.0
0.0,87.672,0.0,0.0,0.0
0.0,88.43,0.0,0.0,0.0
0.0,87.649,0.0,0.0,0.0
0.0,89.097,0.0,0.0,0.0
0.0,89.112,0.0,0.0,0.0
0.0,88.62,0.0,0.0,0.0
0.0,88.043,0.0,0.0,0.0
0.0,86.231,0.0,0.0,0.0
3.684583980846446e-07,88.98,500.0,0.909,0.00019669006059331066
5.187506394086444e-07,88.85,420.0,1.28,9.792634796607399e-05
0.0,89.2,0.0,0.0,0.0
0.0,89.6,0.0,0.0,0.0
3.8057874012690265e-07,89.191,542.0,0.719,0.00024123455400804658
0.0,87.862,0.0,0.0,0.0
4.0433461052972844e-07,88.145,1006.0,0.277,0.0008721296478597942
0.0,88.984,0.0,0.0,0.0
1.3574783087329012e-07,86.9,1103.0,0.243,0.0035999317062278572
0.0,88.043,0.0,0.0,0.0
0.0,88.453,0.0,0.0,0.0
0.0,86.795,0.0,0.0,0.0
0.0,87.269,0.0,0.0,0.0
0.0,88.287,0.0,0.0,0.0
4.363323135212897e-08,90.6,2100.0,0.0369,0.08590096853467032
5.352343045861154e-07,88.883,758.0,0.473,0.000321670399010447
0.0,85.447,0.0,0.0,0.0
5.846853001185282e-07,89.12,871.0,1.19,0.0004616810299544563
6.157133757467087e-08,89.7,2271.0,0.0639,0.02257223405295224
2.661627112479867e-07,89.6,1091.0,0.276,0.0012022783048564049
2.501638597522061e-07,87.86,1002.0,0.187,0.001010475117904803
4.295449219776252e-07,88.676,764.0,0.322,0.0003415294604500856
6.496503334650314e-07,88.449,902.0,0.375,0.0006089384501290718
2.0022805053810294e-07,86.719,1120.0,0.195,0.001817997858219979
0.0,88.374,0.0,0.0,0.0
1.6386702441132878e-07,87.465,914.0,0.261,0.0014120757494177148
6.351059230143217e-08,89.7,1818.0,0.128,0.013688707389996472
3.728217212198575e-07,87.94,750.0,0.75,0.0003964897624651356
1.9828879581134163e-07,85.99,1529.0,0.0756,0.004375447788367469
0.0,88.6,0.0,0.0,0.0
5.020730487584973e-07,89.14,1030.0,0.792,0.0007847276063866717
1.6037636590315847e-07,89.3,1121.0,0.49,0.002461017652216852
3.2317680021476854e-07,89.6,790.0,0.987,0.0006070167058675534
7.38080349005346e-07,89.6,523.0,2.26,0.00011660012979944104
1.7249670794541652e-07,88.03,1828.0,0.113,0.006824585875869893
2.2301429357754806e-07,84.5,1587.0,0.0855,0.006313557318356301
2.1380283362543195e-07,88.99,502.0,1.42,0.0004642056737954196
2.792526806536254e-07,88.77,427.0,1.85,0.00024300044889713843
3.320973719578705e-07,89.43,399.0,2.2,0.00018526234567901235
7.466130698030957e-07,89.25,709.0,0.903,0.0002524031866042508
1.197489793775095e-06,89.76,560.0,1.45,9.823403899649444e-05
2.487094187071351e-07,89.26,586.0,0.704,0.0005596165649636559
5.618990570790831e-07,89.66,389.0,1.59,0.00010866720644321086
7.597030392087345e-07,0.0,507.0,1.05,8.618436027884493e-05
2.39497958755019e-07,0.0,416.0,0.452,0.00020920452526876286
5.269924719973799e-07,0.0,1035.0,0.407,0.0006158854169876225
8.809064596313149e-07,0.0,801.0,0.681,0.00022093706789797299
6.874658006368765e-07,89.214,638.0,0.666,0.00015951706046382982
4.649363207410187e-07,0.0,923.0,0.21,0.0006444551374072873
2.9185783637757373e-07,0.0,977.0,0.0856,0.0009198707509431509
1.4738335923385785e-07,0.0,979.0,0.118,0.0019363308450742387
2.9816041423954794e-07,0.0,688.0,0.238,0.00047228325678774313
3.3888476350153503e-07,0.0,886.0,0.172,0.0006598766334901147
5.580205476255605e-07,0.0,1061.0,0.221,0.000708173066130673
1.3914152664512239e-07,87.16,494.0,0.638,0.0005630046165083845
2.2252947989585776e-07,0.0,958.0,0.111,0.0011771396040336328
3.364606950930834e-07,0.0,437.0,0.472,0.0001910537223139855
5.046910426396251e-07,0.0,639.0,0.455,0.0002366464616321974
2.4531572293530285e-07,0.0,1238.0,0.0577,0.0017802369581998002
2.171965293972642e-07,0.0,791.0,0.197,0.0008526233279485292
4.474830282001671e-07,0.0,551.0,0.405,0.00020075097918540182
1.328389487831482e-07,0.0,1034.0,0.143,0.0023910251544364794
1.0471975524510954e-07,0.0,789.0,0.337,0.0020128105704220896
7.223723857185796e-07,0.0,831.0,0.225,0.0002931133804544503
6.161981894283991e-07,89.027,795.0,0.305,0.0002963907902184339
4.663907617860896e-07,88.4,430.0,0.971,0.00016657517836525887
1.9586472740289003e-07,88.67,1957.0,0.0609,0.008925322205747205
5.012973468677929e-07,88.07,1046.0,0.485,0.0013618685846259438
1.2474256029891981e-06,89.24,470.0,1.58,5.876806658990037e-05
2.4352191231304866e-07,89.01,496.0,0.271,0.0003372891449212033
5.470152770511902e-07,89.38,331.0,0.608,6.689407203667482e-05
1.6367309893865266e-07,87.7,0.0,0.243,0.0
6.331666682875604e-08,75.32,1515.0,0.168,0.015625978640115494
3.291884898677286e-07,88.28,664.0,0.875,0.000576592531082293
5.017821605494831e-07,89.46,538.0,1.33,0.00024849965929361466
6.05532288431212e-07,89.45,490.0,1.61,0.00017099405644302026
1.4932261396061913e-07,0.0,1136.0,0.094,0.0024501353915840785
3.9706240530437364e-07,88.71,696.0,0.25,0.0003452341243223276
0.0,0.0,888.0,0.0,0.0009148051929488531
0.0,0.0,801.0,0.0,0.0006056292226665759
0.0,0.0,492.0,0.0,8.62059355103545e-05
2.574360649775609e-07,86.72,1429.0,0.147,0.0028057067421997134
3.249221294688537e-07,88.871,902.0,0.268,0.0008726716041564941
1.197489793775095e-07,0.0,1203.0,0.0881,0.0037021284834318764
2.4095239980009e-07,0.0,848.0,0.177,0.0009140551221116022
3.7330653490154785e-07,0.0,893.0,0.136,0.0006266972878668754
4.882073774621541e-07,0.0,747.0,0.238,0.0003670056371509626
3.534291739522447e-07,90.0,849.0,0.237,0.0007323106071111226
4.673603891494703e-07,89.44,655.0,0.422,0.00028435763160521225
1.3429338982821916e-07,88.019,1166.0,0.224,0.0033655331382104977
4.271208535691736e-07,0.0,653.0,0.714,0.0003310643327692169
6.258944630622055e-07,0.0,583.0,0.264,0.00016563791240584925
3.272492351409673e-07,88.686,958.0,0.597,0.0007753750976072254
2.365890766648771e-07,0.0,1711.0,0.0621,0.004135777798686851
3.248251667325157e-07,0.0,879.0,0.366,0.0006255778030198074
1.0375012788172888e-07,88.9,568.0,0.34,0.0009754608711345646
7.083127889495603e-07,89.53,787.0,0.373,0.00041922596342982036
3.7476097594661876e-07,0.0,665.0,0.169,0.00036474059861933906
2.419220271634706e-07,90.1,1057.0,0.101,0.001365101898043231
1.4108078137188367e-07,0.0,1186.0,0.0722,0.003018121289039844
2.3130460753445259e-07,89.0,653.0,0.445,0.0006189440047646681
1.8505338230119588e-07,86.846,1089.0,0.246,0.0022958271036721523
3.9948647371282524e-07,89.861,741.0,0.532,0.0004921534020983576
5.711105170311991e-07,89.643,620.0,0.76,0.00024120950513084388
8.746523631375096e-07,89.799,501.0,1.16,0.00010284390609526665
8.571505892284892e-07,89.67,347.0,2.32,6.102625481670474e-05
5.846853001185282e-07,88.13,804.0,0.762,0.00039723662312472313
7.950944379721279e-07,89.81,226.0,2.5,2.0937646061370126e-05
5.187506394086444e-07,88.48,753.0,0.39,0.0003440278054186104
2.0444592956880873e-07,86.656,1171.0,0.236,0.0022814804055798885
4.474830282001671e-07,88.14,1230.0,0.338,0.0014511317702439028
1.4786817291554816e-06,89.37,676.0,1.12,0.00013239548912468365
1.5809774159921395e-07,85.26,1203.0,0.362,0.002255829119346036
6.302577861974185e-07,88.4,795.0,1.14,0.0003718489423643642
0.0,88.8,750.0,0.0,0.0003378441224574186
0.0,85.5,1425.0,0.0,0.00415708407465054
2.1865097044233518e-07,89.3,852.0,0.194,0.0013510212436736988
3.6215582022267044e-07,89.4,501.0,1.69,0.00028854754756222955
6.578921660537667e-07,89.84,372.0,3.08,8.770780523669738e-05
9.764147549243082e-07,89.82,305.0,4.57,3.963381167110065e-05
2.3460134056994678e-07,86.92,1092.0,0.145,0.001641691627759412
0.0,88.44,1214.0,0.0,0.0015687560254490861
1.066590099718708e-07,79.9,0.0,0.199,0.0
9.507196297947212e-06,0.0,0.0,17.8,0.0
0.0,88.74,460.0,0.0,0.00037755094985247753
7.126761120847731e-08,87.02,841.0,0.131,0.003588982680575329
2.8216156274376733e-07,89.31,423.0,0.517,0.00022969357584890667
2.627690154761544e-07,89.22,432.0,0.307,0.00026465140301013343
