sy_dist,st_spectype,sy_vmag,st_teff
1514.02,G,14.18,6666.0
1225.57,G,15.892,5069.0
2435.94,G,15.883,5393.0
495.148,G,13.043,5686.0
2366.02,G,15.836,5676.0
320.478,G,13.267,5410.0
1260.28,G,14.561,6158.0
2002.96,G,15.455,5780.0
649.919,G,14.957,5460.0
649.919,G,14.957,5460.0
1696.25,G,15.315,6200.0
1475.6,G,13.564,6064.0
162.0,G,13.451,4372.0
349.247,G,13.071,5491.0
349.247,G,13.071,5491.0
397.292,G,11.766,6145.0
397.292,G,11.766,6145.0
539.321,G,12.1,6511.0
1358.95,G,14.65,5904.0
847.299,G,12.228,7010.0
903.51,G,13.374,6846.0
903.51,G,13.374,6432.0
1441.63,G,15.124,5644.0
441.09,G,14.379,5088.0
441.09,G,14.379,5088.0
607.917,G,16.002,4677.0
206.983,G,13.049,5042.0
814.125,G,14.357,5706.0
865.596,G,14.993,5708.0
381.773,G,12.802,6179.0
382.989,G,12.797,5748.0
555.574,G,15.935,4601.0
1842.13,G,15.161,6224.0
817.534,G,14.576,5857.0
661.014,G,15.297,5048.0
459.368,G,14.388,5404.0
459.368,G,14.388,5404.0
489.876,G,14.15,5477.0
489.876,G,14.15,5477.0
489.876,G,14.15,5678.0
666.334,G,13.202,6260.0
798.246,G,15.293,5559.0
966.801,G,13.289,6431.0
1107.0,G,16.429,5442.0
897.733,G,14.385,6021.0
387.248,G,15.464,4434.0
517.292,G,14.827,5079.0
1125.3,G,15.551,5837.0
748.326,G,15.487,5176.0
915.212,G,14.646,5690.0
915.212,G,14.646,5690.0
915.212,G,14.646,5769.0
915.212,G,14.646,5769.0
915.212,G,14.646,5769.0
244.96,G,14.429,4540.0
416.692,G,13.944,5282.0
399.114,G,12.734,5564.0
399.114,G,12.734,5564.0
399.114,G,12.734,5564.0
399.114,G,12.734,5564.0
921.784,G,13.495,6561.0
335.09,G,14.287,4886.0
729.964,G,15.256,5201.0
931.956,G,15.596,5623.0
674.695,G,13.464,6078.0
872.279,G,15.324,5706.0
803.052,G,15.353,5324.0
293.499,M,14.654,4508.0
293.499,M,14.654,4508.0
1179.01,G,15.107,5991.0
1463.72,G,15.371,6136.0
769.096,G,15.203,5202.0
692.594,G,15.251,5288.0
946.847,G,15.93,5297.0
2013.27,G,15.425,5866.0
944.54,G,15.651,5608.0
1380.16,G,15.383,6099.0
325.737,G,13.809,5101.0
614.827,G,14.549,5316.0
443.483,G,14.339,5094.0
443.483,G,14.339,5094.0
502.497,G,13.505,5815.0
839.076,G,14.734,5957.0
2060.72,G,15.303,5760.0
616.697,G,13.696,5765.0
908.805,G,15.124,5528.0
629.93,G,15.381,4940.0
466.586,G,14.564,5254.0
1206.11,G,15.92,5655.0
916.313,G,14.138,5956.0
945.454,G,14.123,6319.0
773.713,G,14.206,5774.0
773.713,G,14.206,5774.0
773.713,G,14.206,5866.0
918.995,G,14.242,5550.0
675.303,G,13.975,6297.0
946.602,G,13.879,5618.0
1455.36,G,15.304,5808.0
1384.16,G,15.188,5892.0
1246.92,G,15.53,5667.0
460.91,G,13.439,5876.0
510.029,G,15.228,4862.0
1064.05,G,15.585,5545.0
466.0,G,15.49,4584.0
315.177,G,14.743,4623.0
315.177,G,14.743,4623.0
1002.02,G,12.635,6228.0
493.175,G,12.442,6022.0
78.8906,G,17.96,3208.0
403.933,G,12.976,5645.0
1416.31,G,15.105,6069.0
944.465,G,16.326,5538.0
552.55,G,13.278,6681.0
1026.48,G,14.166,5933.0
924.141,G,13.94,5817.0
1513.14,G,15.074,6166.0
373.744,M,15.386,4625.0
373.744,M,15.386,4625.0
771.152,G,14.186,6053.0
1419.58,G,14.846,6082.0
1639.47,G,14.94,6213.0
638.249,G,16.19,4995.0
976.868,G,14.951,5946.0
845.022,G,15.508,5203.0
2146.23,G,15.632,5706.0
1221.05,G,14.257,6377.0
619.862,G,13.929,5940.0
1328.2,G,14.97,5767.0
75.0852,G,12.144,4450.0
937.013,G,14.816,5471.0
937.013,G,14.816,5471.0
937.013,G,14.816,5471.0
1030.81,G,16.076,5214.0
1030.81,G,16.076,5119.0
644.456,G,13.842,5869.0
629.804,G,13.362,6296.0
2712.58,G,15.397,6241.0
541.189,G,15.224,4976.0
546.23,G,12.592,5280.0
831.287,G,15.396,5422.0
1286.1,G,13.969,6116.0
832.0,G,16.265,4992.0
1826.04,G,15.159,6132.0
434.632,G,14.406,5078.0
434.632,G,14.406,5078.0
864.331,G,16.077,5383.0
864.331,G,16.077,5295.0
908.444,G,14.627,5605.0
764.726,G,14.936,5643.0
1508.33,G,14.192,6005.0
1191.19,G,16.01,5121.0
1393.83,G,14.603,5865.0
1137.81,G,13.491,6266.0
898.31,G,13.811,6167.0
1229.25,G,13.672,6620.0
734.85,G,13.438,5852.0
855.641,G,14.351,5816.0
855.641,G,14.351,5816.0
895.069,G,13.69,6157.0
1631.66,G,15.151,6158.0
796.477,G,13.437,6436.0
837.481,G,15.205,5772.0
258.979,G,16.597,3636.0
2310.11,G,16.227,5677.0
1368.83,G,14.357,6826.0
317.437,G,13.111,5445.0
352.0,G,17.8298,3724.0
336.09,G,12.786,5776.0
689.814,G,14.467,5776.0
689.814,G,14.467,5776.0
331.213,G,14.278,4736.0
1305.99,G,15.673,5679.0
716.76,G,13.22,6137.0
1114.91,G,13.516,6256.0
617.339,G,14.636,5474.0
1069.45,G,15.82,5347.0
1947.54,G,15.807,5797.0
567.187,G,13.375,5789.0
1525.52,G,14.769,5710.0
1031.31,G,14.593,6150.0
890.758,G,14.379,5888.0
890.758,G,14.379,5888.0
890.758,G,14.379,5888.0
890.758,G,14.379,5888.0
1859.78,G,14.754,6324.0
860.37,G,14.49,6152.0
860.37,G,14.49,6152.0
413.873,G,14.319,5355.0
413.873,G,14.319,5355.0
341.774,G,14.072,4916.0
629.27,G,14.397,5499.0
1202.47,G,14.566,5812.0
127.591,G,16.8419,3299.0
1212.45,G,13.668,6210.0
92.1913,G,17.95,3240.0
92.1913,G,17.95,3240.0
560.885,G,15.05,5211.0
560.885,G,15.05,5211.0
134.397,G,17.07,3410.0
66.4074,G,13.86,3713.0
252.0,G,16.86,3638.0
755.0,G,15.864,4807.0
568.117,G,13.497,5597.0
213.26,G,11.045,6148.0
185.875,G,11.64,5569.0
185.875,G,11.64,5569.0
788.238,G,11.62,6216.0
603.53,G,14.857,5413.0
603.53,G,14.857,5413.0
603.53,G,14.857,5350.0
1188.54,F,13.595,6305.24
410.607,K,14.357,5100.0
337.926,G,16.069,3844.0
626.691,G,13.621,5735.81
335.515,G,13.737,5049.84
1379.37,G,15.104,6293.0
1379.37,G,15.104,6293.0
626.819,G,13.52,5941.54
1335.64,G,15.792,5542.0
543.444,G,16.473,4303.0
543.444,G,16.473,4224.0
543.444,G,16.473,4224.0
341.908,K,14.284,4884.0
341.908,K,14.284,4884.0
341.908,K,14.284,4884.0
341.908,K,14.284,4884.0
2065.98,G,15.743,5838.0
357.059,G,13.439,5135.55
391.181,G,12.548,6131.95
727.187,G,13.783,6014.95
1012.48,G,15.697,5473.91
651.117,G,13.672,5853.19
,G,13.485,5878.3
735.369,G,13.806,6013.72
847.339,G,15.02,5754.0
909.28,G,15.327,5501.0
1343.6,G,14.842,6282.0
1343.6,G,14.842,6282.0
310.315,G,13.85,5021.0
758.3,G,14.646,5756.4
1159.85,G,15.907,5619.12
733.143,G,14.962,5429.0
621.996,G,15.951,4706.54
1141.89,G,16.096,5484.0
729.823,G,13.661,5714.96
417.014,G,15.928,4132.0
567.4468709,G,14.142,4632.11
294.122,G,12.227,5731.43
406.529,G,14.424,4997.0
406.529,G,14.424,4997.0
406.529,G,14.424,4997.0
406.529,G,14.424,4997.0
406.529,G,14.424,4997.0
703.789,G,14.882,5404.0
1267.67,G,14.893,6000.0
591.019,G,14.674,5146.0
760.065,G,14.857,5432.34
760.065,G,14.857,5553.0
513.329,G,14.901,4954.0
791.175,G,14.762,5473.19
1506.36,G,15.505,5712.0
247.771,G,13.556,4681.53
222.345,G,13.054,4975.03
818.759,G,14.836,5575.53
720.753,G,14.314,5781.0
738.657,G,14.344,5679.0
738.657,G,14.344,5679.0
717.597,G,13.764,6031.0
584.142,G,14.722,5146.0
857.14,G,16.231,5093.0
835.455,G,13.392,5746.0
1633.49,G,15.8,6312.0
1633.49,G,15.8,6312.0
1666.69,G,15.823,6157.0
273.946,G,11.642,5918.0
863.855,G,15.101,5642.0
863.855,G,15.101,5642.0
863.855,G,15.101,5642.0
305.193,G,12.695,5650.0
590.268,G,13.298,5706.0
156.264,G,14.946,3732.0
295.293,G,11.065,6477.0
409.46,G,11.041,6150.0
522.605,G,12.881,6212.0
195.439,G,13.129,4894.0
1008.79,G,13.323,6200.0
375.522,G,12.821,5731.0
905.406,G,13.478,5687.0
828.592,G,14.703,5526.0
828.592,G,14.703,5526.0
828.592,G,14.703,5526.0
828.592,G,14.703,5526.0
629.445,G,14.822,5573.0
641.374,G,15.085,5351.0
772.283,G,14.997,5506.0
811.278,G,14.383,6072.0
1060.77,G,14.961,6092.0
558.652,G,13.153,6020.0
390.552,G,13.851,5316.0
894.187,G,15.751,5349.0
651.783,G,15.279,5170.0
576.181,G,15.676,3837.0
833.165,G,14.357,6031.0
833.165,G,14.357,6031.0
1427.08,G,15.478,5942.0
169.948,G,12.742,4859.0
1289.41,G,14.884,5821.0
2080.51,G,15.612,6320.0
1482.83,G,15.598,6061.0
245.303,G,15.896,3975.0
1430.0,G,14.808,6085.0
,G,15.498,5043.0
1302.87,G,15.649,6063.0
783.666,G,14.899,5757.0
384.757,G,14.53,4880.0
384.757,G,14.53,4880.0
384.757,G,14.53,4880.0
1061.77,G,15.454,5705.0
270.739,G,16.154,3683.0
669.573,G,14.512,5776.0
538.807,G,12.062,5855.0
1091.63,G,15.566,5986.0
996.105,G,14.854,5611.0
979.541,G,13.572,6018.0
1321.38,G,16.1966,5477.0
1083.28,G,16.004,5774.0
268.2,G,14.95,3957.0
1312.34,G,15.225,6064.0
1312.34,G,15.225,6064.0
1497.33,G,15.702,5644.0
1291.47,G,15.455,6052.0
962.888,G,16.0249,5446.0
707.688,G,15.59,5180.0
718.945,G,16.007,4723.0
982.383,G,14.544,6086.0
,G,15.736,4915.0
807.308,G,15.817,5288.0
1588.41,G,15.119,5557.0
385.348,G,14.532,5017.0
527.321,G,14.767,5232.0
527.321,G,14.767,5232.0
527.321,G,14.767,5232.0
527.321,G,14.767,5295.0
,G,14.472,5229.0
221.186,G,15.619,3871.0
1663.74,G,15.239,6572.0
756.486,G,13.634,5897.0
1542.48,G,14.91,6461.0
764.456,G,15.04,5692.0
501.229,G,12.96,5868.0
820.506,G,16.206,5243.0
632.766,G,13.565,6050.0
438.412,G,12.487,6071.0
1435.44,G,15.171,5732.0
1435.44,G,15.171,5732.0
582.942,G,14.418,5602.0
565.752,G,13.802,5661.0
871.564,G,13.546,5541.0
681.255,G,13.085,6183.0
816.592,G,14.02,6214.0
657.023,G,13.429,5818.0
690.336,G,13.68,5872.0
619.146,G,14.112,5771.0
1276.29,G,15.273,6310.0
908.501,G,15.132,5730.0
716.025,G,14.876,5676.0
716.025,G,14.876,5676.0
716.025,G,14.876,5676.0
790.516,G,14.907,5403.0
962.63,G,15.713,5568.0
305.792,G,13.875,4931.0
264.078,G,13.309,5129.0
883.045,G,15.423,5442.0
745.74,G,14.245,5618.0
863.909,G,14.088,5808.0
778.602,G,14.564,6060.0
560.445,G,15.484,4786.0
611.461,G,14.449,5436.0
605.68,G,14.772,5302.0
605.68,G,14.772,5302.0
1070.17,G,14.179,5866.0
602.218,G,13.529,5887.0
601.029,G,15.566,5229.0
1189.88,G,15.949,5191.0
561.229,G,15.497,5052.0
,G,16.188,4500.0
825.883,G,14.493,6036.0
1338.49,G,15.421,6244.0
395.196,G,16.391,3967.0
2254.69,G,15.99,5831.0
433.047,G,13.771,5345.0
433.047,G,13.771,5345.0
433.047,G,13.771,5345.0
695.65,G,14.488,5731.0
695.65,G,14.488,5731.0
350.455,G,13.194,5343.0
839.332,G,15.28,5738.0
839.332,G,15.28,5738.0
636.694,G,15.905,4245.0
636.694,G,15.905,4245.0
434.456,G,14.679,5109.0
221.639,G,15.536,3867.0
978.066,G,16.173,5311.0
1299.32,G,14.127,6455.0
1022.01,G,15.424,5530.0
409.602,G,14.271,4901.0
609.283,G,14.854,5333.0
609.283,G,14.854,5333.0
1009.87,G,15.4,5492.0
1390.56,G,15.327,5561.0
1409.19,G,15.631,6174.0
,G,15.639,5167.0
726.346,G,15.814,4922.0
726.346,G,15.814,4922.0
1006.63,G,15.621,5516.0
437.823,G,14.734,5051.0
748.569,G,15.346,5316.0
1034.59,G,14.514,6047.0
1363.19,G,15.489,6090.0
1549.09,G,14.942,6250.0
1549.09,G,14.942,6250.0
1425.39,G,15.759,5841.0
799.699,G,14.795,5475.0
897.597,G,15.804,5165.0
724.971,G,13.477,6000.0
1040.1,G,14.976,6002.0
430.254,G,14.605,5123.0
336.952,G,16.83,3821.0
686.461,G,13.228,5423.0
871.81,G,14.985,5806.0
679.921,G,15.218,5230.0
1050.64,G,14.993,5888.0
1050.64,G,14.993,5888.0
1056.88,G,13.605,6160.0
1053.49,G,15.158,6063.0
486.174,G,14.577,5242.0
591.602,G,12.645,6164.0
500.395,G,15.18,4821.0
500.395,G,15.18,4821.0
1404.38,G,15.615,5903.0
1472.62,G,15.558,6123.0
1229.18,G,15.48,5966.0
451.242,G,11.443,5877.0
1136.6,G,14.935,5926.0
610.326,G,14.42,5788.0
610.326,G,14.42,5788.0
610.326,G,14.42,5788.0
513.107,G,15.192,4898.0
631.7,G,14.855,5190.0
923.551,G,14.746,5970.0
784.625,G,13.086,5422.0
1804.36,G,15.995,5776.0
710.724,G,16.117,4703.0
374.615,G,14.412,4825.0
1693.86,G,16.027,6122.0
309.696,G,13.887,4847.0
631.884,G,15.997,4806.0
466.735,G,14.562,5208.0
466.735,G,14.562,5208.0
250.199,G,14.44,4239.0
1589.81,G,15.699,5982.0
772.481,G,15.726,5237.0
562.348,G,15.229,4821.0
423.348,G,14.381,5026.0
,G,16.556,3460.0
848.76,G,15.621,4948.0
853.275,G,14.36,6074.0
833.055,G,15.959,4939.0
1331.25,G,15.178,5887.0
1331.25,G,15.178,5887.0
177.594,M,15.138,3788.0
177.594,M,15.138,3788.0
177.594,M,15.138,3788.0
177.594,M,15.138,3788.0
177.594,M,15.138,3755.0
438.703,G,13.569,5420.0
829.985,G,13.709,5855.0
1232.19,G,15.847,5644.0
865.546,G,13.64,5871.0
298.894,G,12.123,5854.0
922.255,G,15.468,5420.0
976.737,G,14.418,5791.0
680.583,G,13.549,5693.0
274.18,G,14.157,4658.0
113.025,G,10.31,5808.0
113.025,G,10.31,5808.0
1143.0,G,14.297,6105.0
1143.0,G,14.297,6105.0
407.216,G,13.566,5508.0
854.623,G,14.822,5741.0
840.182,G,15.966,5223.0
820.957,G,15.889,5151.0
408.007,G,15.434,4701.0
1660.45,G,15.201,6161.0
259.935,G,10.793,6104.0
285.312,G,12.29,5615.0
1494.3,G,15.587,5918.0
627.171,G,12.825,5865.0
968.544,G,14.719,6021.0
968.544,G,14.719,6021.0
611.041,G,16.088,4380.0
1057.21,G,15.898,5135.0
443.371,G,12.516,5691.0
1377.61,G,15.642,6208.0
1443.09,G,15.433,5984.0
818.482,G,14.851,5591.0
1059.51,G,15.627,5745.0
1366.18,G,15.955,5749.0
402.947,G,12.099,5557.0
1395.13,G,15.715,5646.0
591.534,G,14.971,5235.0
591.534,G,14.971,5235.0
529.596,G,12.916,6046.0
596.24,G,14.412,5516.0
851.595,G,15.592,5383.0
1050.72,G,15.152,5633.0
935.191,G,15.452,5772.0
935.191,G,15.452,5772.0
984.187,G,15.787,5076.0
1732.91,G,15.844,6122.0
983.174,G,16.01,5165.0
360.921,G,13.387,5702.0
711.509,G,16.136,4791.0
218.562,G,12.035,5541.0
218.562,G,12.035,5544.0
218.562,G,12.035,5544.0
433.387,G,14.336,5106.0
433.387,G,14.336,5106.0
1540.43,G,15.502,6173.0
1028.37,G,15.097,5696.0
344.337,G,16.113,3729.0
1775.44,G,15.456,6347.0
270.854,G,16.367,3805.0
1051.53,G,15.086,5788.0
1360.63,G,15.322,5868.0
292.111,G,13.989,5159.0
292.111,G,13.989,5159.0
763.662,G,15.933,4935.0
594.464,G,14.987,5282.0
594.464,G,14.987,5282.0
594.464,G,14.987,5215.0
,G,16.092,4234.0
269.912,G,12.245,5721.0
297.017,G,12.36,5734.0
876.3,G,14.814,6214.0
1621.56,G,15.911,5982.0
1514.66,G,16.261,6020.0
2055.82,G,15.779,6246.0
909.037,G,15.474,5530.0
1030.11,G,15.533,5889.0
1177.53,G,16.161,5513.0
651.674,G,14.308,5479.0
651.674,G,14.308,5479.0
651.674,G,14.308,5487.0
885.913,G,14.392,6277.0
928.989,G,13.103,6120.0
928.989,G,13.103,6120.0
1344.29,G,15.388,5931.0
990.838,G,14.454,5881.0
1910.77,G,15.084,5726.0
1771.31,G,15.382,5856.0
667.405,G,15.8,5256.0
1091.0,G,13.312,6056.0
326.362,G,12.679,5720.0
508.201,G,11.788,5786.0
1009.1,G,14.712,6335.0
1009.1,G,14.712,6335.0
275.694,G,13.447,5083.0
620.091,G,12.671,6167.0
713.733,G,15.286,5278.0
328.007,G,12.81,5661.0
428.514,G,12.874,5925.0
904.702,G,14.522,5570.0
871.096,G,13.393,6501.0
905.069,G,14.163,6457.0
421.152,G,15.246,4522.0
189.833,G,13.622,4353.0
1097.97,G,14.969,6089.0
1097.97,G,14.969,6089.0
1097.97,G,14.969,6089.0
798.595,G,15.674,5431.0
1494.39,G,14.943,6404.0
842.492,G,14.91,5834.0
1004.55,G,13.868,6032.0
1076.48,G,15.582,5585.0
,G,13.586,4991.0
1002.12,G,15.508,5505.0
468.771,G,12.973,6040.0
193.903,G,14.569,3872.0
2617.35,G,15.231,6028.0
652.051,G,14.863,5329.0
652.051,G,14.863,5329.0
697.253,G,14.845,5455.0
1277.32,G,14.367,5468.0
852.062,G,13.828,5973.0
605.631,G,15.936,4858.0
1373.83,G,15.875,5840.0
449.351,G,12.609,5825.0
360.468,G,15.989,4391.0
460.899,G,15.13,4904.0
1320.38,G,15.486,5749.0
479.263,G,14.797,5071.0
451.312,G,14.239,5128.0
451.312,G,14.239,5128.0
451.312,G,14.239,5132.0
1527.56,G,15.181,6371.0
1042.45,G,15.809,5401.0
866.826,G,15.146,5700.0
492.847,G,14.054,5726.0
,G,16.363,4803.0
521.791,G,13.839,5852.0
484.601,G,15.222,5009.0
249.102,G,13.519,4970.0
750.93,G,16.303,5008.0
1204.54,G,15.851,6046.0
330.575,G,11.775,6004.0
330.575,G,11.775,6004.0
330.575,G,11.775,6004.0
330.575,G,11.775,6004.0
287.339,G,11.23,5818.0
287.339,G,11.23,5818.0
1314.51,G,15.445,5712.0
592.711,G,16.047,4805.0
865.512,G,15.49,5251.0
1076.27,G,15.484,5942.0
495.358,G,13.684,5574.0
495.358,G,13.684,5574.0
495.358,G,13.684,5636.0
1709.4,G,15.906,5819.0
659.395,G,13.563,5874.0
558.855,G,12.696,6202.0
424.428,G,14.518,5135.0
,G,16.192,3638.0
,G,15.223,5370.0
912.085,G,15.661,5549.0
595.683,G,15.477,4769.0
595.683,G,15.477,4769.0
595.683,G,15.477,4769.0
595.683,G,15.477,4769.0
513.426,G,12.128,6033.0
1252.13,G,14.289,6032.0
521.054,G,13.796,5644.0
521.054,G,13.796,5644.0
392.739,G,11.946,5751.0
392.739,G,11.946,5751.0
855.82,G,15.048,5478.0
855.82,G,15.048,5478.0
532.955,G,13.79,5383.0
1031.91,G,13.451,5159.0
241.991,G,12.01,5495.0
595.331,G,15.516,5029.0
440.561,G,15.11,4580.0
440.561,G,15.11,4580.0
1502.34,G,15.454,6215.0
340.965,G,12.74,5640.0
701.255,G,16.433,4406.0
282.563,G,12.61,5495.0
282.563,G,12.61,5495.0
282.563,G,12.61,5495.0
282.563,G,12.61,5495.0
282.563,G,12.61,5495.0
282.563,G,12.61,5495.0
665.912,G,13.932,5678.0
665.912,G,13.932,5678.0
320.588,G,15.642,3757.0
320.588,G,15.642,3757.0
776.55,G,15.981,5081.0
776.55,G,15.981,5081.0
636.445,G,12.991,6065.0
636.445,G,12.991,6065.0
285.111,G,14.178,4668.0
285.111,G,14.178,4668.0
703.302,G,14.14,5821.0
703.302,G,14.14,5821.0
703.302,G,14.14,5821.0
686.723,G,13.977,5812.0
686.723,G,13.977,5812.0
159.72,M,13.779,4321.0
159.72,M,13.779,4321.0
594.447,G,13.507,5764.0
594.447,G,13.507,5764.0
594.447,G,13.507,5764.0
875.519,G,13.164,5920.0
875.519,G,13.164,5920.0
875.519,G,13.164,5920.0
775.328,G,13.561,6092.0
775.328,G,13.561,6092.0
775.328,G,13.561,6092.0
775.328,G,13.561,6092.0
576.946,G,14.132,5513.0
576.946,G,14.132,5513.0
108.522,F,8.25,6305.0
232.75,M,14.126,4559.0
232.75,M,14.126,4559.0
309.353,G,13.448,5123.0
309.353,G,13.448,5123.0
687.194,G,13.129,5852.0
687.194,G,13.129,5852.0
634.939,G,13.705,5696.0
634.939,G,13.705,5696.0
1208.44,G,14.057,6169.0
1208.44,G,14.057,6169.0
485.997,G,13.678,5739.0
485.997,G,13.678,5739.0
485.997,G,13.678,5739.0
485.997,G,13.678,5739.0
1187.47,G,14.054,6091.0
1187.47,G,14.054,6091.0
1104.64,G,13.155,6171.0
1104.64,G,13.155,6171.0
1104.64,G,13.155,6341.0
656.38,G,14.035,5502.0
656.38,G,14.035,5502.0
656.38,G,14.035,5542.0
787.07,G,13.823,5786.0
787.07,G,13.823,5786.0
787.07,G,13.823,5786.0
194.642,G,11.751,5596.0
171.109,G,13.049,4632.0
171.109,G,13.049,4632.0
171.109,G,13.049,4632.0
171.109,G,13.049,4632.0
385.231,G,13.97,5243.0
385.231,G,13.97,5243.0
385.231,G,13.97,5243.0
385.231,G,13.97,5243.0
758.854,G,15.407,5433.0
758.854,G,15.407,5433.0
758.854,G,15.407,5433.0
1859.71,G,15.69,5803.0
1859.71,G,15.69,5803.0
1859.71,G,15.69,5803.0
1859.71,G,15.69,5803.0
782.088,G,15.801,5018.0
782.088,G,15.801,5018.0
782.088,G,15.801,5018.0
782.088,G,15.801,5018.0
561.101,M,16.294,3682.0
561.101,M,16.294,3682.0
980.138,G,15.563,5571.0
980.138,G,15.563,5571.0
980.138,G,15.563,5571.0
1083.06,G,15.623,5854.0
1083.06,G,15.623,5854.0
1644.61,G,15.902,6043.0
1644.61,G,15.902,6043.0
1644.61,G,15.902,6043.0
826.265,G,16.22,5120.0
826.265,G,16.22,5120.0
826.265,G,16.22,5120.0
835.756,G,13.567,5828.0
835.756,G,13.567,5828.0
835.756,G,13.567,5828.0
740.754,G,15.264,5588.0
740.754,G,15.264,5588.0
316.618,M,15.813,3767.0
316.618,M,15.813,3767.0
1349.13,G,15.565,5847.0
1349.13,G,15.565,5847.0
856.417,G,15.477,5360.0
856.417,G,15.477,5360.0
1733.1,G,15.747,6224.0
1733.1,G,15.747,6224.0
428.018,M,16.567,4255.0
428.018,M,16.567,4255.0
428.018,M,16.567,4255.0
428.018,M,16.567,4255.0
288.763,M,16.014,3750.0
288.763,M,16.014,3750.0
657.822,G,15.689,4861.0
657.822,G,15.689,4861.0
1798.75,G,15.297,5751.0
1798.75,G,15.297,5751.0
1798.75,G,15.297,5751.0
1798.75,G,15.297,5732.0
1798.75,G,15.297,5732.0
648.109,G,15.252,4914.0
648.109,G,15.252,4914.0
1156.81,G,15.04,6028.0
1156.81,G,15.04,6028.0
1156.81,G,15.04,5897.0
1156.81,G,15.04,5897.0
746.927,G,15.953,4985.0
746.927,G,15.953,4985.0
512.0,G,15.708,4699.0
512.0,G,15.708,4699.0
600.241,G,15.489,5020.0
600.241,G,15.489,5020.0
693.86,G,15.159,5228.0
693.86,G,15.159,5228.0
1036.49,G,15.747,5554.0
1036.49,G,15.747,5554.0
1036.49,G,15.747,5554.0
861.527,G,15.546,5100.0
861.527,G,15.546,5100.0
861.527,G,15.546,5100.0
861.527,G,15.546,5174.0
626.078,G,15.197,5206.0
626.078,G,15.197,5206.0
663.711,G,15.199,5100.0
663.711,G,15.199,5100.0
663.711,G,15.199,5100.0
738.792,G,15.506,5190.0
738.792,G,15.506,5190.0
190.401,M,16.37,3568.0
190.401,M,16.37,3568.0
190.401,M,16.37,3568.0
243.249,G,10.769,6103.0
243.249,G,10.769,6354.0
243.249,G,10.769,6270.0
760.585,G,15.819,5160.0
760.585,G,15.819,5160.0
760.585,G,15.819,5160.0
924.625,G,15.541,5526.0
924.625,G,15.541,5526.0
924.625,G,15.541,5526.0
924.625,G,15.541,5526.0
379.424,M,15.406,4208.0
379.424,M,15.406,4208.0
838.595,G,15.778,5208.0
838.595,G,15.778,5208.0
838.595,G,15.778,5208.0
1389.48,G,16.012,5957.0
1389.48,G,16.012,5957.0
1389.48,G,16.012,5957.0
1052.53,G,15.699,5573.0
1052.53,G,15.699,5573.0
1052.53,G,15.699,5431.0
1026.43,G,15.178,5551.0
1026.43,G,15.178,5551.0
1026.43,G,15.178,5551.0
1026.43,G,15.178,5551.0
780.256,G,15.652,5180.0
780.256,G,15.652,5180.0
780.256,G,15.652,5180.0
575.988,G,15.49,4942.0
575.988,G,15.49,4942.0
1002.14,G,15.378,5938.0
1002.14,G,15.378,5938.0
335.307,M,15.853,3914.0
335.307,M,15.853,3914.0
335.307,M,15.853,4486.0
335.307,M,15.853,4486.0
627.365,G,14.253,5250.0
627.365,G,14.253,5250.0
317.499,G,13.738,5098.0
317.499,G,13.738,5098.0
613.129,G,14.478,5841.0
613.129,G,14.478,5841.0
754.747,G,15.435,5265.0
754.747,G,15.435,5265.0
942.173,G,13.15,6158.0
942.173,G,13.15,6158.0
1280.25,G,15.47,5835.0
1280.25,G,15.47,5835.0
1280.25,G,15.47,5835.0
1280.25,G,15.47,5835.0
1370.79,G,15.787,5885.0
1370.79,G,15.787,5885.0
264.993,M,16.69,4258.0
264.993,M,16.69,4258.0
264.993,M,16.69,4258.0
851.87,G,13.844,6081.0
851.87,G,13.844,6081.0
2257.32,G,15.646,5847.0
2257.32,G,15.646,5847.0
1044.36,G,15.822,5400.0
1044.36,G,15.822,5400.0
1044.36,G,15.822,5251.0
948.781,G,13.9,6067.0
948.781,G,13.9,6067.0
404.542,G,13.578,5555.0
404.542,G,13.578,5555.0
404.542,G,13.578,5555.0
889.608,G,14.811,5297.0
889.608,G,14.811,5297.0
889.608,G,14.811,5297.0
713.964,G,15.1,5626.0
713.964,G,15.1,5626.0
1333.62,G,15.238,6023.0
1333.62,G,15.238,6023.0
2034.25,G,15.289,6165.0
2034.25,G,15.289,6165.0
2034.25,G,15.289,6165.0
1144.86,G,15.481,6105.0
1144.86,G,15.481,5779.0
1144.86,G,15.481,5779.0
976.643,G,13.544,5946.0
976.643,G,13.544,5946.0
443.03,G,11.811,4991.0
443.03,G,11.811,4991.0
1037.4,G,13.647,6363.0
1037.4,G,13.647,6689.45
1037.4,G,13.647,6689.45
438.359,M,15.13,4499.3
438.359,M,15.13,4499.3
780.361,G,14.35,5744.0
780.361,G,14.35,5744.0
1745.45,G,15.931,5723.0
1745.45,G,15.931,5723.0
1745.45,G,15.931,5717.0
1337.61,G,15.444,5602.0
1337.61,G,15.444,5602.0
1337.61,G,15.444,5699.0
1337.61,G,15.444,5699.0
468.094,G,16.216,4351.0
468.094,G,16.216,4351.0
1031.95,G,15.944,5615.0
1031.95,G,15.944,5615.0
824.31,G,15.198,5411.0
824.31,G,15.198,5411.0
1226.85,G,15.863,5580.0
1226.85,G,15.863,5580.0
1226.85,G,15.863,5580.0
1226.85,G,15.863,5580.0
835.86,K,14.952,5806.0
