sy_vmag,glon,glat,st_spectype,sy_dist
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.708,73.89816,10.50791,,
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.489,72.52885,15.13516,,600.241
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.159,72.31271,16.2214,,693.86
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.747,73.203,14.86746,,1036.49
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.546,74.72154,11.97179,,861.527
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.197,76.59735,8.90874,,626.078
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.199,74.32823,14.22116,,663.711
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
15.506,76.24058,11.54633,,738.792
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,M2 V,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,M2 V,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,M2 V,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
16.37,77.65836,9.07073,,190.401
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
10.769,70.34971,14.16403,,243.249
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.819,75.65661,14.04353,,760.585
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.541,77.9071,9.55133,,924.625
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,M0 V,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.406,77.95933,10.38166,,379.424
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
15.778,77.02002,12.89296,,838.595
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
16.012,76.8224,15.64277,,1389.48
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.699,79.40697,10.75408,,1052.53
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.178,78.39607,12.96405,,1026.43
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.652,79.87071,10.01236,,780.256
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.49,79.30454,12.25592,,575.988
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.378,77.5999,15.924,,1002.14
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,M0 V,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,M0 V,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,M0 V,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
15.853,76.67999,17.99282,,335.307
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
14.253,70.78812,9.80681,,627.365
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
13.738,70.2185,10.02041,,317.499
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
14.478,69.66537,10.31333,,613.129
